grid_id,lat,lon,total_viol,avg_cis,max_cis,weeks_active,months_active,peak_hour,top_vehicle,near_junction,police_station,persistence,hotspot_score,hotspot_rank,tier
12.976_77.562,12.976,77.562,179,1.9507474860335197,8.3333,21,6,10,SCOOTER,1,Magadi Road,0.875,0.3456,194,Critical
12.975_77.571,12.975,77.571,118,2.0904542372881356,6.0,21,6,1,PASSENGER AUTO,1,Chamarajpet,0.875,0.3455,195,Critical
12.931000000000001_77.686,12.931000000000001,77.686,240,1.4577612500000001,4.1667,22,6,8,CAR,0,HAL Old Airport,0.9167,0.3447,196,Critical
12.963000000000001_77.58,12.963000000000001,77.58,146,2.323717123287671,6.6667,20,6,0,LGV,1,City Market,0.8333,0.3445,197,Critical
12.966000000000001_77.578,12.966000000000001,77.578,273,1.3729681318681317,5.6667,22,6,1,SCOOTER,1,City Market,0.9167,0.3444,198,Critical
12.969_77.575,12.969,77.575,239,1.4405016736401675,5.3333,22,6,11,SCOOTER,1,City Market,0.9167,0.3439,199,Critical
12.983_77.60300000000001,12.983,77.60300000000001,167,3.218819161676646,6.6667,17,5,10,PASSENGER AUTO,1,Shivajinagar,0.7083,0.3434,200,Critical
12.965_77.578,12.965,77.578,173,1.9070774566473987,6.6667,21,6,1,SCOOTER,1,City Market,0.875,0.3434,201,Critical
12.926_77.677,12.926,77.677,379,1.095069129287599,3.75,22,6,4,PASSENGER AUTO,0,Bellandur,0.9167,0.3433,202,Critical
12.966000000000001_77.535,12.966000000000001,77.535,318,1.2389377358490565,6.0,22,6,8,SCOOTER,1,Vijayanagara,0.9167,0.3433,203,Critical
12.927_77.586,12.927,77.586,157,2.588144585987261,7.0833,19,6,9,CAR,1,Jayanagara,0.7917,0.3432,204,Critical
12.917_77.574,12.917,77.574,129,1.6774736434108528,5.0,22,6,3,SCOOTER,1,Jayanagara,0.9167,0.3431,205,Critical
12.972_77.538,12.972,77.538,260,1.6877257692307692,5.0,21,6,10,CAR,1,Vijayanagara,0.875,0.3428,206,Critical
12.974_77.546,12.974,77.546,813,1.0338366543665436,3.3333,19,6,5,SCOOTER,1,Vijayanagara,0.7917,0.3428,207,Critical
12.956_77.586,12.956,77.586,68,2.1204911764705883,10.0,21,6,10,CAR,1,Wilson Garden,0.875,0.3421,208,Critical
12.98_77.606,12.98,77.606,82,2.734043902439024,6.6667,19,6,10,CAR,1,Shivajinagar,0.7917,0.342,209,Critical
12.999_77.541,12.999,77.541,285,1.5894192982456141,6.0,21,6,8,SCOOTER,1,Vijayanagara,0.875,0.3413,210,Critical
12.998000000000001_77.551,12.998000000000001,77.551,190,1.8017084210526315,5.6667,21,6,6,SCOOTER,1,Malleshwaram,0.875,0.3409,211,Critical
12.999_77.542,12.999,77.542,149,1.8917456375838926,6.0,21,6,5,CAR,1,Vijayanagara,0.875,0.3406,212,Critical
12.963000000000001_77.581,12.963000000000001,77.581,280,2.2301242857142856,6.6667,19,6,9,SCOOTER,1,City Market,0.7917,0.3405,213,Critical
12.98_77.574,12.98,77.574,99,2.9775484848484846,6.6667,18,6,9,PASSENGER AUTO,1,Upparpet,0.75,0.3404,214,Critical
12.974_77.58200000000001,12.974,77.58200000000001,72,3.032011111111111,6.6667,18,5,8,CAR,1,Halasuru Gate,0.75,0.3401,215,Critical
12.954_77.544,12.954,77.544,354,1.3881031073446328,5.1,21,5,1,SCOOTER,1,Byatarayanapura,0.875,0.3398,216,Critical
13.186_77.68,13.186,77.68,516,0.9899494186046511,4.5,21,6,5,CAR,0,Chikkajala,0.875,0.3392,217,Critical
12.978_77.578,12.978,77.578,340,1.4030341176470587,5.0,21,6,1,CAR,1,Upparpet,0.875,0.3391,218,Critical
12.994_77.555,12.994,77.555,136,2.1795882352941174,5.3333,20,6,6,CAR,1,Rajajinagar,0.8333,0.338,219,Critical
12.933_77.688,12.933,77.688,323,1.7150733746130031,3.75,20,6,7,PASSENGER AUTO,0,HAL Old Airport,0.8333,0.3371,220,Critical
12.997_77.669,12.997,77.669,220,1.2888609090909091,3.75,22,6,2,BUS (BMTC/KSRTC),0,Banaswadi,0.9167,0.3363,221,Critical
12.997_77.549,12.997,77.549,222,1.6050630630630631,6.6667,21,6,8,SCOOTER,1,Vijayanagara,0.875,0.3362,222,Critical
12.985_77.553,12.985,77.553,275,1.4743709090909092,5.0,21,6,7,SCOOTER,1,Rajajinagar,0.875,0.336,223,Critical
12.978_77.543,12.978,77.543,101,1.8739247524752476,5.0,21,6,10,CAR,1,Magadi Road,0.875,0.3356,224,Critical
12.985_77.556,12.985,77.556,118,1.8332203389830508,5.0,21,6,3,CAR,1,Rajajinagar,0.875,0.3355,225,Critical
12.96_77.649,12.96,77.649,349,1.285443553008596,3.75,21,6,8,PASSENGER AUTO,0,Jeevanbheemanagar,0.875,0.3354,226,Critical
12.917_77.57300000000001,12.917,77.57300000000001,230,1.5667669565217393,5.3333,21,6,11,SCOOTER,1,Banashankari,0.875,0.3354,227,Critical
12.958_77.70100000000001,12.958,77.70100000000001,501,0.587338123752495,3.125,22,6,10,SCOOTER,0,HAL Old Airport,0.9167,0.3348,228,Critical
13.185_77.68,13.185,77.68,484,0.9475051652892561,2.5,21,6,5,CAR,0,Chikkajala,0.875,0.3346,229,Critical
13.001_77.677,13.001,77.677,407,1.123114742014742,4.1667,21,6,1,PASSENGER AUTO,0,Banaswadi,0.875,0.3344,230,Critical
12.96_77.578,12.96,77.578,197,2.2637832487309644,6.6667,19,6,11,SCOOTER,1,City Market,0.7917,0.3343,231,Critical
13.004_77.55,13.004,77.55,134,2.0769455223880597,6.0,20,6,5,CAR,1,Malleshwaram,0.8333,0.3339,232,Critical
12.983_77.612,12.983,77.612,240,0.8488279166666667,2.25,23,6,9,CAR,0,Shivajinagar,0.9583,0.3337,233,Critical
13.0_77.611,13.0,77.611,508,0.5389149606299213,1.875,22,6,11,SCOOTER,0,Pulikeshinagar(F.Town),0.9167,0.3336,234,Critical
12.98_77.577,12.98,77.577,174,1.973001724137931,6.6667,20,6,11,CAR,1,Upparpet,0.8333,0.3335,235,Critical
12.99_77.551,12.99,77.551,194,2.5626644329896906,6.6667,18,6,2,CAR,1,Rajajinagar,0.75,0.333,236,Critical
12.957_77.586,12.957,77.586,73,2.1816068493150684,10.0,20,6,8,CAR,1,Wilson Garden,0.8333,0.3324,237,Critical
12.974_77.58,12.974,77.58,114,2.0826105263157895,5.6667,20,6,9,SCOOTER,1,Upparpet,0.8333,0.3323,238,Critical
13.0_77.678,13.0,77.678,391,1.0922792838874682,3.3333,21,6,1,CAR,0,Mahadevapura,0.875,0.3318,239,Critical
13.008000000000001_77.548,13.008000000000001,77.548,366,1.4723871584699453,3.3333,20,6,10,SCOOTER,1,Rajajinagar,0.8333,0.3316,240,Critical
13.007_77.527,13.007,77.527,103,1.431468932038835,4.1667,22,6,4,LGV,0,Rajajinagar,0.9167,0.3312,241,Critical
12.945_77.595,12.945,77.595,224,1.469054017857143,6.6667,21,6,4,SCOOTER,1,Wilson Garden,0.875,0.3311,242,Critical
12.988_77.537,12.988,77.537,184,1.5564820652173912,5.0,21,5,13,SCOOTER,1,Kamakshipalya,0.875,0.3309,243,Critical
13.007_77.549,13.007,77.549,172,1.9102517441860463,6.6667,20,6,8,CAR,1,Rajajinagar,0.8333,0.3309,244,Critical
12.997_77.547,12.997,77.547,136,1.6598058823529411,5.0,21,6,8,SCOOTER,1,Vijayanagara,0.875,0.3305,245,Critical
13.009_77.571,13.009,77.571,211,0.828950710900474,2.0,23,6,8,CAR,0,Malleshwaram,0.9583,0.3303,246,Critical
13.187_77.68,13.187,77.68,448,0.9165747767857143,4.5,21,6,5,CAR,0,Chikkajala,0.875,0.3302,247,Critical
12.937_77.602,12.937,77.602,104,1.7175644230769231,5.1,21,6,5,SCOOTER,1,Mico Layout,0.875,0.3298,248,Critical
12.993_77.589,12.993,77.589,444,1.2401563063063064,5.3333,20,6,3,SCOOTER,1,High ground,0.8333,0.3298,249,Critical
12.989_77.599,12.989,77.599,379,0.7397290237467019,2.6562,22,6,4,CAR,0,Shivajinagar,0.9167,0.3296,250,Critical
12.971_77.647,12.971,77.647,227,1.0926995594713655,4.1667,22,6,10,CAR,0,Jeevanbheemanagar,0.9167,0.3294,251,Critical
13.006_77.686,13.006,77.686,508,0.7433994094488189,2.55,21,5,10,CAR,0,K.R. Pura,0.875,0.3289,252,Critical
12.976_77.571,12.976,77.571,118,2.307742372881356,6.6667,19,6,5,PASSENGER AUTO,1,Chamarajpet,0.7917,0.3288,253,Critical
12.998000000000001_77.548,12.998000000000001,77.548,143,1.9113426573426573,6.6667,20,6,10,CAR,1,Vijayanagara,0.8333,0.3283,254,Critical
12.982000000000001_77.563,12.982000000000001,77.563,94,2.998442553191489,6.0,17,6,11,PASSENGER AUTO,1,Magadi Road,0.7083,0.3282,255,Critical
13.072000000000001_77.58800000000001,13.072000000000001,77.58800000000001,483,0.4583426501035197,1.25,22,6,11,SCOOTER,0,Kodigehalli,0.9167,0.3282,256,Critical
12.976_77.56,12.976,77.56,266,1.29265,6.6667,21,6,4,SCOOTER,1,Magadi Road,0.875,0.3281,257,Critical
12.961_77.512,12.961,77.512,332,0.8093301204819278,2.0833,22,6,11,CAR,0,Jnanabharathi,0.9167,0.328,258,Critical
12.996_77.584,12.996,77.584,121,2.92270826446281,5.1,17,5,10,CAR,1,Sheshadripuram,0.7083,0.3278,259,Critical
12.992_77.553,12.992,77.553,154,1.8562954545454546,4.5333,20,6,3,MAXI-CAB,1,Rajajinagar,0.8333,0.3272,260,Critical
12.939_77.697,12.939,77.697,250,0.9778612000000001,3.125,22,6,8,SCOOTER,0,HAL Old Airport,0.9167,0.3271,261,Critical
12.997_77.67,12.997,77.67,108,1.3063296296296296,4.1667,22,6,3,BUS (BMTC/KSRTC),0,Banaswadi,0.9167,0.3269,262,Critical
12.981_77.559,12.981,77.559,89,1.6620966292134833,6.0,21,6,5,SCOOTER,1,Magadi Road,0.875,0.3263,263,Critical
12.933_77.68900000000001,12.933,77.68900000000001,197,1.4016365482233504,3.125,21,6,7,PASSENGER AUTO,0,HAL Old Airport,0.875,0.3261,264,Critical
12.984_77.577,12.984,77.577,71,2.6688521126760563,6.0,18,6,7,CAR,1,High ground,0.75,0.326,265,Critical
12.965_77.58500000000001,12.965,77.58500000000001,94,2.929129787234042,6.6667,17,5,10,CAR,1,Halasuru Gate,0.7083,0.3256,266,Critical
12.969_77.536,12.969,77.536,243,1.2744065843621397,5.0,21,6,11,SCOOTER,1,Vijayanagara,0.875,0.3254,267,Critical
12.974_77.614,12.974,77.614,236,0.9677766949152542,2.25,22,6,4,CAR,0,Halasur,0.9167,0.3254,268,Critical
12.973_77.538,12.973,77.538,205,1.6871248780487804,6.0,20,6,10,SCOOTER,1,Vijayanagara,0.8333,0.3253,269,Critical
12.959_77.587,12.959,77.587,51,2.694111764705882,6.6667,18,6,9,CAR,1,Wilson Garden,0.75,0.3251,270,Critical
12.93_77.686,12.93,77.686,197,1.7007883248730964,3.75,20,6,8,PASSENGER AUTO,0,HAL Old Airport,0.8333,0.3251,271,Critical
13.005_77.685,13.005,77.685,410,0.8536790243902439,6.25,21,6,7,CAR,0,K.R. Pura,0.875,0.3243,272,Critical
12.995000000000001_77.697,12.995000000000001,77.697,240,1.2437583333333333,3.1875,21,6,11,CAR,0,Mahadevapura,0.875,0.3239,273,Critical
13.011000000000001_77.554,13.011000000000001,77.554,221,0.9474176470588236,2.25,22,6,9,SCOOTER,0,Malleshwaram,0.9167,0.3233,274,Critical
12.968_77.57900000000001,12.968,77.57900000000001,225,1.5727773333333335,6.6667,20,6,10,SCOOTER,1,City Market,0.8333,0.3227,275,Critical
12.906_77.63,12.906,77.63,295,0.7594427118644068,2.0,22,6,13,CAR,0,HSR Layout,0.9167,0.3227,276,Critical
13.184000000000001_77.679,13.184000000000001,77.679,110,1.1899881818181817,3.0,22,6,13,CAR,0,Chikkajala,0.9167,0.3226,277,Critical
12.963000000000001_77.583,12.963000000000001,77.583,46,2.615682608695652,6.6667,18,5,11,CAR,1,Halasuru Gate,0.75,0.3217,278,Critical
12.989_77.592,12.989,77.592,97,2.1706103092783504,4.0,19,6,6,CAR,1,High ground,0.7917,0.3217,279,Critical
12.965_77.58,12.965,77.58,102,2.8010941176470587,6.6667,17,6,10,SCOOTER,1,Halasuru Gate,0.7083,0.3214,280,Critical
13.012_77.551,13.012,77.551,115,1.145315652173913,6.0,22,6,11,CAR,1,Malleshwaram,0.9167,0.3213,281,Critical
13.023_77.58500000000001,13.023,77.58500000000001,141,1.0808879432624114,2.5,22,6,10,CAR,0,R.T. Nagar,0.9167,0.3212,282,Critical
12.976_77.58200000000001,12.976,77.58200000000001,87,2.8305758620689656,6.6667,17,6,9,CAR,1,Upparpet,0.7083,0.3211,283,Critical
12.98_77.605,12.98,77.605,58,2.8956775862068964,5.6667,17,6,10,CAR,1,Shivajinagar,0.7083,0.321,284,Critical
12.994_77.589,12.994,77.589,646,0.8608843653250774,3.4,19,6,3,SCOOTER,1,High ground,0.7917,0.321,285,Critical
12.968_77.58800000000001,12.968,77.58800000000001,104,2.1348259615384615,6.0,19,6,4,CAR,1,Halasuru Gate,0.7917,0.3209,286,Critical
12.926_77.676,12.926,77.676,214,0.9010827102803739,2.5,22,6,4,CAR,0,Bellandur,0.9167,0.3209,287,Critical
13.040000000000001_77.519,13.040000000000001,77.519,170,0.9979035294117646,2.0833,22,6,11,PASSENGER AUTO,0,Peenya,0.9167,0.3206,288,Critical
12.944_77.57300000000001,12.944,77.57300000000001,183,1.936412568306011,4.0,19,6,4,CAR,1,Basavanagudi,0.7917,0.3204,289,Critical
12.96_77.645,12.96,77.645,123,1.4247796747967478,5.0,21,6,4,PASSENGER AUTO,1,Jeevanbheemanagar,0.875,0.3203,290,Critical
13.0_77.676,13.0,77.676,280,1.048739642857143,4.1667,21,6,10,PASSENGER AUTO,0,Mahadevapura,0.875,0.32,291,Critical
12.932_77.688,12.932,77.688,269,1.7092944237918217,3.75,19,6,6,CAR,0,HAL Old Airport,0.7917,0.3195,292,Critical
12.842_77.647,12.842,77.647,307,0.6330612377850163,2.125,22,6,12,CAR,0,Electronic City,0.9167,0.319,293,Critical
13.046000000000001_77.75,13.046000000000001,77.75,132,1.0450674242424243,3.5417,22,6,11,CAR,0,K.R. Pura,0.9167,0.319,294,Critical
12.977_77.589,12.977,77.589,224,1.4663254464285715,6.0,20,6,2,SCOOTER,1,Cubbon Park,0.8333,0.3185,295,Critical
12.842_77.645,12.842,77.645,251,0.7347505976095617,2.55,22,6,12,CAR,0,Electronic City,0.9167,0.3178,296,Critical
13.001_77.571,13.001,77.571,263,1.024796577946768,2.125,21,6,10,CAR,0,Malleshwaram,0.875,0.3176,297,Critical
12.936_77.69200000000001,12.936,77.69200000000001,364,0.7870447802197803,3.0,21,6,4,MAXI-CAB,0,HAL Old Airport,0.875,0.3176,298,Critical
12.963000000000001_77.57600000000001,12.963000000000001,77.57600000000001,239,1.7272485355648537,6.6667,19,6,22,CAR,1,City Market,0.7917,0.3175,299,Critical
12.939_77.696,12.939,77.696,122,1.346332786885246,4.1667,21,6,4,CAR,0,HAL Old Airport,0.875,0.3172,300,Critical
12.962_77.589,12.962,77.589,44,2.5016795454545453,5.1,18,5,3,CAR,1,Halasuru Gate,0.75,0.3171,301,Critical
13.009_77.57000000000001,13.009,77.57000000000001,158,0.9344462025316457,2.25,22,6,8,CAR,0,Malleshwaram,0.9167,0.3171,302,Critical
12.995000000000001_77.571,12.995000000000001,77.571,300,0.922814,2.5,21,6,6,CAR,0,Malleshwaram,0.875,0.317,303,Critical
12.984_77.602,12.984,77.602,151,2.8847238410596026,6.6667,16,5,11,PASSENGER AUTO,1,Shivajinagar,0.6667,0.3166,304,Critical
12.971_77.712,12.971,77.712,236,0.7396944915254238,2.3611,22,6,3,CAR,0,HAL Old Airport,0.9167,0.3166,305,Critical
12.957_77.70100000000001,12.957,77.70100000000001,427,0.6100426229508197,3.125,21,6,2,SCOOTER,0,HAL Old Airport,0.875,0.3165,306,Critical
12.965_77.718,12.965,77.718,825,0.970486787878788,3.0,17,4,7,MAXI-CAB,0,HAL Old Airport,0.7083,0.3164,307,Critical
12.98_77.604,12.98,77.604,66,2.0999984848484847,5.0,19,6,10,CAR,1,Shivajinagar,0.7917,0.3161,308,Critical
12.893_77.637,12.893,77.637,281,0.6071409252669039,2.5,22,6,2,CAR,0,Hulimavu,0.9167,0.3156,309,Critical
12.981_77.549,12.981,77.549,154,1.8659597402597403,6.6667,19,6,3,CAR,1,Magadi Road,0.7917,0.3151,310,Critical
13.009_77.549,13.009,77.549,93,2.007825806451613,6.6667,19,6,10,CAR,1,Malleshwaram,0.7917,0.315,311,Critical
13.183_77.68,13.183,77.68,166,1.1844644578313255,2.5,21,6,13,CAR,0,Chikkajala,0.875,0.3149,312,Critical
12.975_77.552,12.975,77.552,76,1.7208986842105263,5.6667,20,6,12,SCOOTER,1,Magadi Road,0.8333,0.3149,313,Critical
13.048_77.57600000000001,13.048,77.57600000000001,453,0.5067114790286976,2.25,21,6,10,MOTOR CYCLE,0,Kodigehalli,0.875,0.3148,314,Critical
13.008000000000001_77.527,13.008000000000001,77.527,87,1.679112643678161,4.1667,20,6,11,CAR,0,Rajajinagar,0.8333,0.3143,315,Critical
12.99_77.57300000000001,12.99,77.57300000000001,228,0.6921337719298246,2.125,22,6,8,SCOOTER,0,Sheshadripuram,0.9167,0.3141,316,Critical
12.938_77.593,12.938,77.593,84,1.0322130952380952,2.5,22,6,8,CAR,0,Wilson Garden,0.9167,0.3141,317,Critical
12.972_77.712,12.972,77.712,254,0.9440413385826772,4.1667,21,6,3,CAR,0,HAL Old Airport,0.875,0.3136,318,Critical
13.01_77.551,13.01,77.551,1,8.0,8.0,1,1,6,TANKER,1,Malleshwaram,0.0417,0.3125,319,Critical
12.983_77.606,12.983,77.606,165,1.7712569696969698,6.6667,19,6,8,SCOOTER,1,Shivajinagar,0.7917,0.3124,320,Critical
12.988_77.577,12.988,77.577,105,2.2281971428571428,6.6667,18,6,7,CAR,1,Sheshadripuram,0.75,0.3121,321,Critical
12.96_77.57600000000001,12.96,77.57600000000001,39,3.023779487179487,5.0,16,5,13,GOODS AUTO,1,City Market,0.6667,0.3118,322,Critical
12.962_77.599,12.962,77.599,609,1.0247059113300492,5.1,18,6,4,SCOOTER,1,Ashok Nagar,0.75,0.3114,323,Critical
12.974_77.615,12.974,77.615,246,0.901571138211382,1.9125,21,6,4,CAR,0,Halasur,0.875,0.3113,324,Critical
12.937_77.58500000000001,12.937,77.58500000000001,267,0.846163670411985,4.25,21,6,12,SCOOTER,1,Wilson Garden,0.875,0.311,325,Critical
12.938_77.577,12.938,77.577,84,1.925177380952381,4.08,19,6,6,CAR,1,Basavanagudi,0.7917,0.311,326,Critical
12.997_77.55,12.997,77.55,103,1.8762669902912619,6.6667,19,6,10,SCOOTER,1,Vijayanagara,0.7917,0.3109,327,Critical
12.957_77.702,12.957,77.702,173,0.7378080924855491,3.125,22,6,11,CAR,0,HAL Old Airport,0.9167,0.3108,328,Critical
12.975_77.578,12.975,77.578,51,2.640133333333333,6.6667,17,6,9,SCOOTER,1,Upparpet,0.7083,0.3105,329,Critical
12.897_77.72,12.897,77.72,153,0.7676228758169935,3.125,22,6,11,SCOOTER,0,Whitefield,0.9167,0.3102,330,Critical
12.935_77.69,12.935,77.69,383,0.5521762402088772,3.75,21,6,3,SCOOTER,0,HAL Old Airport,0.875,0.3102,331,Critical
12.978_77.544,12.978,77.544,126,1.805195238095238,5.6667,19,6,11,CAR,1,Magadi Road,0.7917,0.3102,332,Critical
12.934000000000001_77.613,12.934000000000001,77.613,77,1.913081818181818,4.25,19,6,14,CAR,1,Adugodi,0.7917,0.3099,333,Critical
12.991_77.589,12.991,77.589,747,0.9826768406961177,6.6667,17,6,3,SCOOTER,1,High ground,0.7083,0.3098,334,Critical
12.997_77.546,12.997,77.546,112,1.8266285714285715,4.4444,19,6,10,CAR,1,Vijayanagara,0.7917,0.3098,335,Critical
12.966000000000001_77.536,12.966000000000001,77.536,130,2.4358023076923074,6.0,17,5,10,CAR,1,Vijayanagara,0.7083,0.3098,336,Critical
12.968_77.574,12.968,77.574,92,2.521491304347826,5.6667,17,6,3,PASSENGER AUTO,1,Chamarajpet,0.7083,0.3097,337,Critical
12.973_77.615,12.973,77.615,216,0.9258504629629629,2.5,21,6,4,PASSENGER AUTO,0,Halasur,0.875,0.3095,338,Critical
12.973_77.616,12.973,77.616,207,0.9429014492753623,2.25,21,5,4,PASSENGER AUTO,0,Halasur,0.875,0.3093,339,Critical
12.932_77.586,12.932,77.586,90,2.190917777777778,5.0,18,5,9,CAR,1,Jayanagara,0.75,0.3093,340,Critical
12.97_77.647,12.97,77.647,132,1.113953787878788,2.125,21,6,13,CAR,0,Jeevanbheemanagar,0.875,0.3091,341,Critical
12.957_77.703,12.957,77.703,155,0.7326522580645161,2.5,22,6,3,CAR,0,HAL Old Airport,0.9167,0.309,342,Critical
12.996_77.58500000000001,12.996,77.58500000000001,74,2.856001351351351,6.6667,16,5,7,CAR,1,Sheshadripuram,0.6667,0.3085,343,Critical
12.975_77.608,12.975,77.608,196,1.921030612244898,5.0,18,6,12,PASSENGER AUTO,1,Ashok Nagar,0.75,0.3085,344,Critical
12.975_77.548,12.975,77.548,128,1.75347890625,6.6667,19,6,10,SCOOTER,1,Vijayanagara,0.7917,0.3084,345,Critical
13.024000000000001_77.58500000000001,13.024000000000001,77.58500000000001,182,0.9752467032967033,2.5,21,6,10,CAR,0,R.T. Nagar,0.875,0.3083,346,Critical
12.988_77.55,12.988,77.55,109,1.7885009174311925,4.4444,19,6,11,CAR,1,Vijayanagara,0.7917,0.308,347,Critical
12.936_77.602,12.936,77.602,61,2.2261852459016396,6.6667,18,6,6,SCOOTER,1,Mico Layout,0.75,0.308,348,Critical
12.947000000000001_77.59100000000001,12.947000000000001,77.59100000000001,59,3.1855864406779664,5.0,15,6,2,PASSENGER AUTO,1,Wilson Garden,0.625,0.3073,349,Critical
12.973_77.617,12.973,77.617,158,0.9992810126582279,3.1875,21,6,4,PASSENGER AUTO,0,Halasur,0.875,0.307,350,Critical
12.986_77.554,12.986,77.554,136,2.0227551470588234,6.6667,18,6,11,CAR,1,Rajajinagar,0.75,0.307,351,Critical
13.028_77.57300000000001,13.028,77.57300000000001,293,0.6772525597269624,2.5,21,6,11,CAR,0,Sadashivanagar,0.875,0.3069,352,Critical
12.963000000000001_77.58200000000001,12.963000000000001,77.58200000000001,119,2.058595798319328,6.6667,18,6,10,SCOOTER,1,City Market,0.75,0.3068,353,Critical
13.019_77.532,13.019,77.532,142,1.0233366197183098,4.1667,21,6,11,CAR,0,Rajajinagar,0.875,0.3065,354,Critical
12.974_77.623,12.974,77.623,252,0.7557404761904761,2.25,21,6,4,CAR,0,Halasur,0.875,0.3062,355,Critical
12.979000000000001_77.574,12.979000000000001,77.574,110,2.0623254545454546,6.6667,18,6,10,SCOOTER,1,Upparpet,0.75,0.3061,356,Critical
12.965_77.57900000000001,12.965,77.57900000000001,95,2.4070294736842106,6.6667,17,6,10,SCOOTER,1,Halasuru Gate,0.7083,0.3056,357,Critical
12.952_77.7,12.952,77.7,310,0.9272032258064515,3.1875,20,6,2,PRIVATE BUS,0,HAL Old Airport,0.8333,0.3055,358,Critical
13.009_77.696,13.009,77.696,200,0.8540495,3.3333,21,6,23,CAR,0,K.R. Pura,0.875,0.3053,359,Critical
12.842_77.644,12.842,77.644,247,0.7400886639676114,2.5,21,6,13,CAR,0,Electronic City,0.875,0.3051,360,Critical
12.928_77.68,12.928,77.68,242,1.0589392561983473,2.5,20,6,5,MAXI-CAB,0,Bellandur,0.8333,0.3045,361,Critical
12.918000000000001_77.574,12.918000000000001,77.574,59,1.8128033898305085,5.0,19,6,3,BUS (BMTC/KSRTC),1,Jayanagara,0.7917,0.3044,362,Critical
13.01_77.554,13.01,77.554,120,1.0143991666666667,2.25,21,6,10,CAR,0,Malleshwaram,0.875,0.3042,363,Critical
12.929_77.586,12.929,77.586,69,2.107004347826087,6.0,18,6,9,CAR,1,Jayanagara,0.75,0.3042,364,Critical
12.982000000000001_77.60300000000001,12.982000000000001,77.60300000000001,83,2.7225493975903614,6.6667,16,6,10,CAR,1,Shivajinagar,0.6667,0.3041,365,Critical
12.959_77.646,12.959,77.646,238,1.057497899159664,3.0,20,6,3,MAXI-CAB,0,Jeevanbheemanagar,0.8333,0.304,366,Critical
12.971_77.596,12.971,77.596,63,2.7618841269841266,6.0,16,6,10,CAR,1,Cubbon Park,0.6667,0.3038,367,Critical
12.979000000000001_77.69500000000001,12.979000000000001,77.69500000000001,280,1.2735228571428572,4.5,19,6,3,CAR,0,Mahadevapura,0.7917,0.3037,368,Critical
12.999_77.569,12.999,77.569,391,0.9942235294117647,2.0833,19,6,7,CAR,0,Malleshwaram,0.7917,0.303,369,Critical
12.974_77.547,12.974,77.547,426,1.2357612676056338,5.6667,18,6,4,SCOOTER,1,Vijayanagara,0.75,0.303,370,Critical
12.966000000000001_77.58500000000001,12.966000000000001,77.58500000000001,79,2.374553164556962,6.6667,17,6,8,SCOOTER,1,Halasuru Gate,0.7083,0.3029,371,Critical
12.93_77.61,12.93,77.61,109,2.3046027522935777,6.0,17,5,2,CAR,1,Mico Layout,0.7083,0.3029,372,Critical
12.985_77.59400000000001,12.985,77.59400000000001,71,2.0708845070422535,5.6667,18,6,7,CAR,1,Cubbon Park,0.75,0.3029,373,Critical
13.045_77.507,13.045,77.507,79,1.0708632911392406,2.25,21,6,10,PASSENGER AUTO,0,Peenya,0.875,0.3026,374,Critical
12.954_77.593,12.954,77.593,31,2.803574193548387,6.6667,16,6,9,CAR,1,Wilson Garden,0.6667,0.3025,375,Critical
12.956_77.546,12.956,77.546,84,2.670827380952381,6.6667,16,6,4,CAR,1,Byatarayanapura,0.6667,0.3022,376,Critical
13.097_77.60000000000001,13.097,77.60000000000001,377,0.3521774535809019,1.0,21,6,2,SCOOTER,0,Yelahanka,0.875,0.302,377,Critical
12.975_77.583,12.975,77.583,32,3.756834375,6.6667,13,6,8,CAR,1,Upparpet,0.5417,0.3019,378,Critical
